task_name,test_output_grid,hashed_output_grid,task_type,count
eb281b96.json,|00300030003000300|03030303030303030|03030303030303030|03030303030303030|30003000300030003|03030303030303030|03030303030303030|03030303030303030|00300030003000300|03030303030303030|03030303030303030|03030303030303030|30003000300030003|03030303030303030|03030303030303030|03030303030303030|00300030003000300|03030303030303030|03030303030303030|03030303030303030|,8409d7833e44b22781f0e865ba565efc,training,1
8e2edd66.json,|000000110|000000010|000000101|110000000|010000000|101000000|110000110|010000010|101000101|,704e3bfc34effbf85cd93b967d7b5074,evaluation,1
484b58aa.json,|81261221231251291281261221231|18215917218915212918215912218|53182126158189165153182126158|51291281261221231251291281261|15212918215912218915212918215|89125153182126158189125153182|21231251291281261221231251291|12218915212918215912218915212|26158189125153182126158189125|81261221231251291281261221231|18215912218915212918215912218|53182126158189125153182126158|51291281261221231251291281261|15212918215912218915212918215|89175153182126158189125153182|21231251291281261221231251291|12218915212918215912218915212|26158189125153182126158189125|81261221231251291281261221231|18215912218915212918215912218|53182126158189125153182126158|51291281261221231251291281261|15212918215912218915212918215|89125153182126158189125153182|21231251291281261221231251291|12218915212918215912218915212|26158189125153182126158189125|81261221231251291281261221231|18215912218915212918215912218|,e619fe104106a8f884db3f423873f51d,training,1
10fcaaa3.json,|03030|13131|13131|13131|13131|03030|,fad5f7948ce470caa06280874f22a31e,training,1
7c8af763.json,|010|110|110|,e73a626e9f4bf5d520c382476533fef7,evaluation,1
bbc9ae5d.json,|1110000000|1111000000|1111100000|1111110000|1111111000|1111111100|,4ff388caa478277a12809c96aca5c78c,training,1
31d5ba1a.json,|00600|00060|06600|,a01bf908420396725c969362576f43d8,evaluation,1
ce602527.json,|3333333333333333333|3333333333333333333|3333333333131133333|3333333333113133333|3333333333131133333|3333333333333333333|3336333333333333333|3366633333333333333|3336333333333333333|3366633333333333333|3333333333333333333|3333333333333333333|3333333388333333333|3333333388333333333|3333338888883333333|3333338888883333333|3333333388333333333|3333333388333333333|,e8b8b0de76468aed36a3034a7de2ecf7,training,1
007bbfb7.json,|000000000|000000000|000000000|000000000|000000000|000000000|707000707|707000707|770000770|,7eeb731760f02301bb3045f2aa98b782,training,1
d037b0a7.json,|408|008|078|,27cf72598d3368eb1c5f157fa94c4cf9,training,1
bc1d5164.json,|011|111|011|,8556e5e238a84f87d2f5d5fbc3bdfb8f,training,1
3af2c5a8.json,|40000004|00044000|44000044|00000000|00000000|44000044|00044000|40000004|,7bbef45a166c5eea80a06a9e81f336a9,training,1
97a05b5b.json,|000000000000000|000000000000000|000000000000000|000000000000000|000000000000000|000000000000000|000000000000000|000000000000000|000000000000000|000000000000000|000000000000000|011100002330000|012100002230000|011100002330000|000000000000000|000000000008800|000404000008000|000404000000080|000404000000000|,a938ab033e97f6cc5fcb4076e38ca195,training,1
447fd412.json,|000000000000000000000|000000000010000000000|001000000010200000000|001020000011100000000|001110000000000000000|000000001111110000000|000000001111110000000|000000001111110000000|011000001111110002220|011000001111110002220|011000001111110002220|011002201111111111110|011002201111111111110|011111101111111111110|011111101111111111110|000000001111111111110|000000001111111111110|,83044188ebcb322f3ae6d046b8652358,training,1
80af3007.json,|5555555550555555555|5555555550555555555|5555555550555555555|0005550000000555000|0005550000000555000|0005550000000555000|5550005550555000555|5550005550555000555|5550005550555000555|5550005550555000555|5550005550555000555|5555555550555555555|0005550000000555000|0005550000000555000|5555555550555555555|5555555550555555555|5555555550555555555|,7e4a0fae1dd26d43481fbbecc542d34f,training,1
b91ae062.json,|667700|667700|006666|006666|000000|040000|,d1db9bb45e3a02d572b2f85c4cd560e2,training,1
25094a63.json,|683338183881631231113122682386|166881336388211368831218238882|883631683863128182132111111836|131281822213183631131111111263|812386888888888813811111118368|613186888888888811316111116283|333383888888888813116288888813|331321888888888881132632188828|183283888888888868882831336131|812316888888888838661383328881|331128888888888838181862811163|611216832281638263213361286222|132812881322223338321166383316|812631328133818366831813323363|881328112121811333888333186113|683281311311838833363331363286|381182332816166863183888116331|881236331883368181223838826861|318233633631131181318281121338|888128831133336333333138288128|683812838318331333333828883311|816312881138238333333383833131|212218631388822333333881311326|113663228263862333333311338333|136183213313838333333383833812|883882222886833333333221618686|331118833328233333688228112188|663336338888136833811161262638|128321333313866181621633383818|862638288311611218121318363338|,2fcabf58a260dc4bb8c63c731a884e42,evaluation,1
fafffa47.json,|999|099|999|011|010|100|,87930fc0b1e70240d8817c2d53b313cf,training,1
17cae0c1.json,|999444666|999444666|999444666|,f759c803146913dedbce13d8ed351c5e,evaluation,1
896d5239.json,|001110010001001010|101311010100111110|001110000011101100|030103101101031003|011010100111103030|011110110110111310|001100000111100000|101101001010011010|110111100110110000|130011010300000000|013000113011010010|000301130100111010|003110300101011000|011001131011111010|111110101100000101|,860c225e71715d1ee8152946ed1d7dda,evaluation,1
6d0160f0.json,|60450005000|02050005000|07050005000|55555555555|00050005000|00050005000|00050005000|55555555555|00050005000|00050005000|00050005000|,ccd7a368f37087150363614bebe1efec,training,1
3d31c5b3.json,|400808|000040|824020|,3e35bc3741d7e28b1b8b662295bcf3cd,evaluation,1
e4075551.json,|000000000000000|011111111111000|070050000003000|070050000003000|070050000003000|070050000003000|070050000003000|075525555553000|070050000003000|070050000003000|070050000003000|070050000003000|070050000003000|044444444444000|000000000000000|000000000000000|,34d8ef6ebc93ab4140b04d5f1f8835c3,evaluation,1
e7dd8335.json,|000|000|407|,89be5e6ff76a85ebaaccd0157a30947a,evaluation,1
09629e4f.json,|44450005000|44450005000|44450005000|55555555555|00053335000|00053335000|00053335000|55555555555|22250005888|22250005888|22250005888|,cab1f0b1245ea3da9be4793e595eed46,training,1
27a28665.json,|4|,ffd03eb69528e0e5338c63b3fc9451a8,training,1
810b9b61.json,|000000033333|033330030003|030030030003|033330030003|000000033333|000000000000|011000000000|000033333000|010030003001|000030003000|000033333000|000000000000|,c6c2a251cb175baf9765b456ed5835e9,training,1
12422b43.json,|5044400|5008000|5006000|0022000|5044400|5008000|5006000|0022000|5044400|5008000|,7c1ab02dcba44b8ab79d14fa79534614,evaluation,1
ff72ca3e.json,|0000000000000000000|0000000000000000000|0000000000000000000|0000000000000000000|0000000000000050000|0000040000000000000|0000000000000000000|0000000000000500000|0000000000000000000|0000000000000000000|0000000000000000000|0000050000000000000|0000000000000000000|0000000000000000000|0005000000000000000|0000000000000000050|0000000000000000000|0000000000050400000|0000000000000000000|0500000000000000000|0000000000000000000|0000000050000000500|0000000000000000000|0000000000000000000|0000000000000000000|0000040000000000000|0000000000000000000|0500000000000050000|0000000000000000000|0000000000000000000|,fa0cd41b6296c1456b0c259d1efc1110,evaluation,1
782b5218.json,|0000000000|0000000000|0000000000|0000000000|0777077707|7797779777|9999999999|9999999999|9999999999|9999999999|,1adb8c51da185f6a673634909091aaa9,evaluation,1
5833af48.json,|111118181111111111111111|111188111111111111111111|111111881111111111111111|111181881111111111111111|111111111111111111111111|111111111111111111111111|111111111111111111111111|111111111111111111111111|181811111111111111111818|881111111111111111118811|118811111111111111111188|818811111111111111118188|,9ff8d25a831085da40902865313a2905,evaluation,1
50f325b5.json,|73224372707340324|02222343303200307|32037022237033022|42770020007432472|70830733023040070|34883200342403324|23080024044007230|24030022327337040|27740302770470733|00734023074323073|27034734040003372|43024040433223303|47074423307444447|33330434473744430|02233307327343333|33347433300407043|,e39a3354e1b1ebc98b6c0c90a1d81ae8,evaluation,1
62c24649.json,|000|000|000|,44dfd9605050f159e1f6faaf3f841861,training,1
17b80ad2.json,|04362349841393908|04367844831394907|04467831831394907|04467831831394907|04467831831394907|04467839131362407|04427839131392403|04427539139792403|04420519109792103|04020519109792123|04030503109492303|04040503109492303|00010503609492303|00010503600492303|00010500600490303|00000500500500100|00000500500500000|,7098d1799daacfc8f840e50fca994f57,evaluation,1
ac605cbb.json,|00000000000|00000000000|01551000000|00000000000|00000000000|00000000000|00000025200|00006556355|00000000000|00000000000|00000000000|,a0f1bd5550b5d073ca713271444c1e09,evaluation,1
f0afb749.json,|000|050|000|,5a2b08ae262500c74e17aeca7cd2a33b,evaluation,1
2c0b0aff.json,|8838883838|8333888333|8838888838|8388888388|8888333883|3388888888|8888888838|3883888388|,bdd307dc97fb9b03f32c5c3f019512f4,evaluation,1
ff72ca3e.json,|0000005000|0004000000|0500000000|0000500050|5000000000|0000004000|0000000000|0500000000|0000000000|,63794324e966fd0c9a7bbc74e613320a,evaluation,1
0b148d64.json,|11111100303333330|11111100030333000|11111100000333300|11111100330330300|11111100030333033|11111100330003003|00000000000000000|00000000000000000|00000000000000000|00000000000000000|30000300333030303|03300300030333000|33333000300030003|30303000033333303|03300000003330330|,e063292768c9a38e1bc758d9782e213c,training,1
46442a0e.json,|114411|114411|449944|449944|449944|991199|,1096601678a91ed58c1f9c30170606f0,training,1
2dd70a9a.json,|8888000008800|8000082300000|0800880000000|0080000380008|0080008300008|0008000380800|0000000300800|8083333300800|0880080000800|0000008800000|0880008000000|0008000000000|0000000000080|,8014fc748e090ab9fdf52d7c1af2d43b,training,1
32597951.json,|10010010010010010|01001001001001001|00100100100100100|10010010010010010|01001001001001001|00100100100100100|10010010010010010|01001001001001001|00100100100100100|10010010010010010|01001001001001001|00100103133130100|10010013313310010|01001001331331001|00100103133130100|10010010010010010|01001001001001001|,5f11449596dc674fe91756c60283272d,training,1
90c28cc7.json,|24441|83338|83338|24442|,c744695c7721d1083fb92a18c1f3b81a,training,1
f1cefba8.json,|000000000000000000|000000000000000000|000000000000000000|011111111111111000|011111111111111000|011888188818811000|011888188818811000|011888188818811000|011888188818811000|011111111111111000|011888188818811000|011888188818811000|011888188818811000|011888188818811000|011111111111111000|011111111111111000|000000000000000000|000000000000000000|000000000000000000|,af815ab568fe113167f6a637b6e2416a,training,1
dbc1a6ce.json,|000000018818881000000|001888888880008000000|000000000010008000000|000000000080008000010|000000000180008000000|010000000880008000000|080000100880008000000|010000800880008000000|080000800810008000000|080000800801008000000|080000800800018000000|080000800800008000000|080000800100008000000|080000800000008000000|080000188888881000000|080000000000000000000|010000000000000000000|080000000000000000000|018100000000000000000|,1c272b983c876f069f4d9c21954c8216,training,1
c663677b.json,|543215432432154324321500000|450000000000000000000000000|360000000000000000000000000|270000000000000000000000000|470000000000000000000000000|380000000000000000000000000|297575310000000000000000000|100000000000000000000000000|500000000000000000000000000|400000000000000000000000000|300000000000000000000000000|200000000000000000000000000|400000000000000000000000000|300000000000000000000000000|200000000000000000000000000|100000000000000000000000000|500000000000000000000000000|400000000000000000000000000|300000000000000000000000000|200000000000000000000000000|400000000000000000000000000|300000000000000000000000000|200000000000000000000000000|100000000000000000000000000|500000000000000000000000000|400000000000000000000000000|300000000000000000000000000|,61d4189241415451cf08b97b218c1654,evaluation,1
e2092e0c.json,|073500000003540|103520100008000|100560099050009|555500210030000|300318505200500|409200102555550|002000954580055|070005570510051|000307370500750|000000090555550|000030003407302|022000000010300|005222000010020|003005470000035|800171080820004|,4036b7a5dca3f1ad354aa41972d93006,evaluation,1
b4a43f3b.json,|0011000000000000|0011000000000000|3300330011000000|3300330011000000|0022003300330000|0022003300330000|0011000022000000|0011000022000000|3300330011000000|3300330011000000|0022003300330000|0022003300330000|0011000022001100|0011000022001100|3300330000330033|3300330000330033|0022000000002200|0022000000002200|,ca47f6ceefe7ad1c2d36fd00452dff96,evaluation,1
59341089.json,|788807708887|070070070070|088880088880|,e563504df4142a553ec887e0df07335f,evaluation,1
981571dc.json,|193599399447633367440000000000|935590000000000000000000000000|355900000000000000000000000000|559000000000000000000000000000|590000000000000000000000000000|990000000000000000000000000000|000000000000000000000000000000|000000000000000000000000000000|000000000000000000000000000000|000000000000000000000000000000|000000000000000000000000000000|000000000000000000000000000000|000000000000000000000000000000|000000000000000000000000000000|000000000000000000000000000000|000000000000000000000000000000|000000000000000000000000000000|000000000000000000000000000000|000000000000000000000000000000|000000000000000000000000000000|000000000000000000000000000000|000000000000000000000000000000|000000000000000000000000000000|000000000000000000000000000000|000000000000000000000000000000|000000000000000000000000000000|000000000000000000000000000000|000000000000000000000000000000|000000000000000000000000000000|000000000000000000000000000000|,8f966969a227fe074991abbff48a1e1c,evaluation,1
